Motif	Factor	Evidence	Curated
BDP1_disc2 GTF3C2_K562_encode-Snyder_seq_hsa_r1:Weeder#3#Intergenic	GTF3C2	ChIP-seq	N
AP1_disc7 FOS_HUVEC_encode-Snyder_seq_hsa_r1:AlignACE#2#Intergenic	FOS	ChIP-seq	N
AP1_disc8 JUN_HUVEC_encode-Snyder_seq_hsa_r1:Trawler#2#Intergenic	JUN	ChIP-seq	N
TATA_disc6 TBP_GM12878_encode-Snyder_seq_hsa_IgG-mus_r1:MEME#1#Intergenic	TBP	ChIP-seq	N
ESRRA_disc3 ESR1_T-47D_encode-Myers_seq_hsa_Genistein-100nM-v041610.2_r1:Trawler#3#Intergenic	ESR1	ChIP-seq	N
MYC_disc10 MYC_HUVEC_encode-Crawford_seq_hsa_r1:AlignACE#1#Intergenic	MYC	ChIP-seq	N
TCF12_disc3 TCF12_H1-hESC_encode-Myers_seq_hsa_r1:Trawler#2#Intergenic	TCF12	ChIP-seq	N
SPI1_disc3 SPI1_GM12878_encode-Myers_seq_hsa_r1:AlignACE#2#Intergenic	SPI1	ChIP-seq	N
BCL_disc7 BCL3_H1-hESC_encode-Myers_seq_hsa_r1:Trawler#1#Intergenic	BCL3	ChIP-seq	N
ETS_disc6 ETS1_GM12878_encode-Myers_seq_hsa_r1:Trawler#3#Intergenic	ETS1	ChIP-seq	N
TCF12_disc4 TCF12_GM12878_encode-Myers_seq_hsa_r1:Trawler#2#Intergenic	TCF12	ChIP-seq	N
TATA_disc7 TAF1_GM12891_encode-Myers_seq_hsa_r1:MEME#2#Intergenic	TAF1	ChIP-seq	N
CHD2_disc2 CHD2_K562_encode-Snyder_seq_hsa_IgG-rab-N-1250_r1:Trawler#1#Intergenic	CHD2	ChIP-seq	N
BATF_disc3 BATF_GM12878_encode-Myers_seq_hsa_r1:Trawler#2#Intergenic	BATF	ChIP-seq	N
NANOG_disc3 NANOG_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-33759_r1:MEME#1#Intergenic	NANOG	ChIP-seq	N
EGR1_disc4 EGR1_GM12878_encode-Myers_seq_hsa_PCR2x_r1:MEME#3#Intergenic	EGR1	ChIP-seq	N
TATA_disc8 TAF1_HeLa-S3_encode-Myers_seq_hsa_r1:Weeder#3#Intergenic	TAF1	ChIP-seq	N
SRF_disc2 SRF_HepG2_encode-Myers_seq_hsa_v041610.1_r1:AlignACE#3#Intergenic	SRF	ChIP-seq	N
E2F_disc5 E2F1_HeLa-S3_encode-Snyder_seq_hsa_HA_r1:Trawler#2#Intergenic	E2F1	ChIP-seq	N
TFAP2_disc2 TFAP2A_HeLa-S3_encode-Snyder_seq_hsa_r1:MEME#2#Intergenic	TFAP2A	ChIP-seq	N
AP1_disc9 FOSL1_K562_encode-Myers_seq_hsa_v041610.1-SC-183_r1:Trawler#3#Intergenic	FOSL1	ChIP-seq	N
NANOG_disc4 NANOG_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-33759_r1:MDscan#1#Intergenic	NANOG	ChIP-seq	N
REST_disc9 REST_HTB-11_encode-Myers_seq_hsa_PCR2x_r1:AlignACE#2#Intergenic	REST	ChIP-seq	N
AP1_disc10 FOS_GM12878_encode-Snyder_seq_hsa_r1:AlignACE#1#Intergenic	FOS	ChIP-seq	N
GATA_disc4 GATA3_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-268_r1:Trawler#3#Intergenic	GATA3	ChIP-seq	N
EP300_disc7 EP300_HeLa-S3_encode-Snyder_seq_hsa_IgG-rab-N-15_r1:Trawler#3#Intergenic	EP300	ChIP-seq	N
NR3C1_disc6 NR3C1_A549_encode-Myers_seq_hsa_DEX-100nM-PCR2x_r1:AlignACE#2#Intergenic	NR3C1	ChIP-seq	N
HNF4_disc3 HNF4A_HepG2_encode-Snyder_seq_hsa_forskolin_r1:Trawler#2#Intergenic	HNF4A	ChIP-seq	N
BDP1_disc3 POLR3A_HeLa-S3_encode-Snyder_seq_hsa_r1:AlignACE#1#Intergenic	POLR3A	ChIP-seq	N
E2F_disc6 E2F4_K562b_encode-Snyder_seq_hsa_r1:MDscan#3#Intergenic	E2F4	ChIP-seq	N
SIN3A_disc4 SIN3A_H1-hESC_encode-Myers_seq_hsa_r1:Trawler#2#Intergenic	SIN3A	ChIP-seq	N
PAX5_disc5 PAX5_GM12891_encode-Myers_seq_hsa_v041610.1-C20_r1:MDscan#2#Intergenic	PAX5	ChIP-seq	N
YY1_disc2 YY1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-C-20_r1:Trawler#2#Intergenic	YY1	ChIP-seq	N
ZNF263_disc1 ZNF263_T-REx-HEK293_encode-Snyder_seq_hsa_r1:MEME#1#Intergenic	ZNF263	ChIP-seq	N
GATA_disc5 GATA3_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-268_r1:Trawler#2#Intergenic	GATA3	ChIP-seq	N
ESRRA_disc4 ESRRA_HepG2_encode-Snyder_seq_hsa_forskolin_r1:AlignACE#1#Intergenic	ESRRA	ChIP-seq	N
FOXA_disc3 FOXA1_ECC-1_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-C-20_r1:Trawler#2#Intergenic	FOXA1	ChIP-seq	N
ZBTB7A_disc2 ZBTB7A_K562_encode-Myers_seq_hsa_v041610.1-SC-34508_r1:Trawler#1#Intergenic	ZBTB7A	ChIP-seq	N
YY1_disc3 YY1_K562_encode-Myers_seq_hsa_v041610.1_r1:AlignACE#2#Intergenic	YY1	ChIP-seq	N
TATA_disc9 TBP_GM12878_encode-Snyder_seq_hsa_IgG-mus_r1:MDscan#2#Intergenic	TBP	ChIP-seq	N
TATA_disc10 TAF1_HepG2_encode-Myers_seq_hsa_PCR2x_r1:AlignACE#3#Intergenic	TAF1	ChIP-seq	N
SIN3A_disc5 SIN3A_H1-hESC_encode-Myers_seq_hsa_r1:AlignACE#2#Intergenic	SIN3A	ChIP-seq	N
EGR1_disc5 EGR1_K562_encode-Myers_seq_hsa_v041610.1_r1:Trawler#3#Intergenic	EGR1	ChIP-seq	N
EP300_disc8 EP300_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2_r1:MDscan#3#Intergenic	EP300	ChIP-seq	N
BCL_disc8 BCLAF1_K562_encode-Myers_seq_hsa_M33-P5B11_r1:AlignACE#3#Intergenic	BCLAF1	ChIP-seq	N
HNF4_disc4 HNF4G_HepG2_encode-Myers_seq_hsa_v041610.1-SC-6558_r1:Trawler#1#Intergenic	HNF4G	ChIP-seq	N
RXRA_disc5 RXRA_GM12878_encode-Myers_seq_hsa_r1:Trawler#2#Intergenic	RXRA	ChIP-seq	N
ZBTB33_disc3 ZBTB33_HepG2_encode-Myers_seq_hsa_r1:Trawler#1#Intergenic	ZBTB33	ChIP-seq	N
EBF1_disc2 EBF1_GM12878_encode-Snyder_seq_hsa_r1:AlignACE#2#Intergenic	EBF1	ChIP-seq	N
TRIM28_disc2 TRIM28_K562b_encode-Snyder_seq_hsa_r1:Trawler#3#Intergenic	TRIM28	ChIP-seq	N
REST_disc10 REST_H1-hESC_encode-Myers_seq_hsa_v041610.2_r1:Trawler#3#Intergenic	REST	ChIP-seq	N
FOXA_disc4 FOXA1_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-C-20_r1:Trawler#3#Intergenic	FOXA1	ChIP-seq	N
ELF1_disc2 ELF1_HepG2_encode-Myers_seq_hsa_v041610.1-SC-631_r1:AlignACE#3#Intergenic	ELF1	ChIP-seq	N
ETS_disc7 ETS1_GM12878_encode-Myers_seq_hsa_r1:AlignACE#2#Intergenic	ETS1	ChIP-seq	N
FOXA_disc5 FOXA1_HepG2_encode-Myers_seq_hsa_v041610.1-C-20_r1:Trawler#1#Intergenic	FOXA1	ChIP-seq	N
TCF12_disc5 TCF12_H1-hESC_encode-Myers_seq_hsa_r1:AlignACE#3#Intergenic	TCF12	ChIP-seq	N
SP2_disc3 SP2_K562_encode-Myers_seq_hsa_v041610.2-SC-643_r1:Trawler#3#Intergenic	SP2	ChIP-seq	N
STAT_disc5 STAT3_MCF10A-Er-Src_encode-Snyder_seq_hsa_EtOH-0.01pct-4hr_r1:Trawler#1#Intergenic	STAT3	ChIP-seq	N
NR2C2_disc3 NR2C2_HepG2b_encode-Snyder_seq_hsa_r1:Trawler#3#Intergenic	NR2C2	ChIP-seq	N
SP1_disc2 SP1_GM12878_encode-Myers_seq_hsa_r1:Trawler#1#Intergenic	SP1	ChIP-seq	N
E2F_disc7 E2F4_K562b_encode-Snyder_seq_hsa_r1:AlignACE#1#Intergenic	E2F4	ChIP-seq	N
TCF12_disc6 TCF12_H1-hESC_encode-Myers_seq_hsa_r1:Trawler#1#Intergenic	TCF12	ChIP-seq	N
HEY1_disc2 HEY1_K562_encode-Myers_seq_hsa_r1:AlignACE#1#Intergenic	HEY1	ChIP-seq	N
NRF1_disc3 NRF1_K562_encode-Snyder_seq_hsa_IgG-rab_r1:AlignACE#3#Intergenic	NRF1	ChIP-seq	N
ATF3_disc4 ATF3_H1-hESC_encode-Myers_seq_hsa_v041610.2_r1:AlignACE#2#Intergenic	ATF3	ChIP-seq	N
SIN3A_disc6 SIN3A_H1-hESC_encode-Myers_seq_hsa_r1:AlignACE#3#Intergenic	SIN3A	ChIP-seq	N
BCL_disc9 BCLAF1_GM12878_encode-Myers_seq_hsa_v041610.1-M33-P5B11_r1:AlignACE#1#Intergenic	BCLAF1	ChIP-seq	N
YY1_disc4 YY1_GM12892_encode-Myers_seq_hsa_v041610.1_r1:AlignACE#1#Intergenic	YY1	ChIP-seq	N
ZNF143_disc4 ZNF143_GM12878_encode-Snyder_seq_hsa_16618-1-AP_r1:AlignACE#3#Intergenic	ZNF143	ChIP-seq	N
ETS_disc8 GABPA_H1-hESC_encode-Myers_seq_hsa_r1:Trawler#1#Intergenic	GABPA	ChIP-seq	N
POU2F2_disc2 POU2F2_GM12891_encode-Myers_seq_hsa_r1:AlignACE#1#Intergenic	POU2F2	ChIP-seq	N
EGR1_disc6 EGR1_GM12878_encode-Myers_seq_hsa_v041610.1_r1:AlignACE#2#Intergenic	EGR1	ChIP-seq	N
CHD2_disc3 CHD2_GM12878_encode-Snyder_seq_hsa_IgG-mus-N-1250_r1:AlignACE#2#Intergenic	CHD2	ChIP-seq	N
HNF4_disc5 HNF4G_HepG2_encode-Myers_seq_hsa_v041610.1-SC-6558_r1:Trawler#2#Intergenic	HNF4G	ChIP-seq	N
GATA_disc6 GATA2_K562_encode-Myers_seq_hsa_CG2-96_r1:Trawler#3#Intergenic	GATA2	ChIP-seq	N
EGR1_disc7 EGR1_GM12878_encode-Myers_seq_hsa_PCR2x_r1:MDscan#2#Intergenic	EGR1	ChIP-seq	N
EP300_disc9 EP300_H1-hESC_encode-Myers_seq_hsa_v041610.2_r1:AlignACE#3#Intergenic	EP300	ChIP-seq	N
BCL_disc10 BCLAF1_GM12878_encode-Myers_seq_hsa_v041610.1-M33-P5B11_r1:AlignACE#3#Intergenic	BCLAF1	ChIP-seq	N
SP1_disc3 SP1_HepG2_encode-Myers_seq_hsa_r1:MEME#2#Intergenic	SP1	ChIP-seq	N
ETS_disc9 GABPA_K562_encode-Myers_seq_hsa_v041610.1_r1:AlignACE#2#Intergenic	GABPA	ChIP-seq	N
ZBTB33_disc4 ZBTB33_HepG2_encode-Myers_seq_hsa_v041610.1_r1:Trawler#2#Intergenic	ZBTB33	ChIP-seq	N
CCNT2_disc2 CCNT2_K562_encode-Snyder_seq_hsa_r1:MDscan#2#Intergenic	CCNT2	ChIP-seq	N
YY1_disc5 YY1_GM12878_encode-Myers_seq_hsa_v041610.1_r1:AlignACE#1#Intergenic	YY1	ChIP-seq	N
E2F_disc8 E2F1_MCF-7_encode-Snyder_seq_hsa_HA_r1:AlignACE#3#Intergenic	E2F1	ChIP-seq	N
STAT_disc6 STAT3_MCF10A-Er-Src_encode-Snyder_seq_hsa_EtOH-0.01pct-4hr_r1:Trawler#3#Intergenic	STAT3	ChIP-seq	N
POU5F1_disc2 POU5F1_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-9081_r1:Trawler#1#Intergenic	POU5F1	ChIP-seq	N
SIN3A_disc7 SIN3A_H1-hESC_encode-Myers_seq_hsa_r1:AlignACE#1#Intergenic	SIN3A	ChIP-seq	N
STAT_disc7 STAT3_MCF10A-Er-Src_encode-Snyder_seq_hsa_EtOH-0.01pct-4hr_r1:AlignACE#3#Intergenic	STAT3	ChIP-seq	N
CEBPB_disc2 CEBPB_K562_encode-Snyder_seq_hsa_IgG-rab_r1:Trawler#1#Intergenic	CEBPB	ChIP-seq	N
ELF1_disc3 ELF1_K562_encode-Myers_seq_hsa_v041610.2-SC-631_r1:AlignACE#1#Intergenic	ELF1	ChIP-seq	N
BHLHE40_disc2 BHLHE40_HepG2_encode-Myers_seq_hsa_v041610.1_r1:AlignACE#2#Intergenic	BHLHE40	ChIP-seq	N
EP300_disc10 EP300_HeLa-S3_encode-Snyder_seq_hsa_IgG-rab-N-15_r1:AlignACE#3#Intergenic	EP300	ChIP-seq	N
HDAC2_disc6 HDAC2_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-6296_r1:MEME#2#Intergenic	HDAC2	ChIP-seq	N
MYOD1_1 MyoD_transfac_M00001	MYOD1	TRANSFAC	Y
TCF3_1 E47_transfac_M00002	TCF3	TRANSFAC	Y
MYB_1 c-Myb_transfac_M00004	MYB	TRANSFAC	Y
TFAP4_1 AP-4_transfac_M00005	TFAP4	TRANSFAC	Y
MEF2_known1 MYEF2_1 MEF-2_transfac_M00006	MYEF2	TRANSFAC	Y
ETS_known1 ELK1_1 Elk-1_transfac_M00007	ELK1	TRANSFAC	Y
SP1_known1 SP1_1 Sp1_transfac_M00008	SP1	TRANSFAC	Y
RUNX1_1 Evi-1_transfac_M00011	RUNX1	TRANSFAC	Y
ATF3_known1 ATF1_1 ATF_transfac_M00017	ATF1	TRANSFAC	Y
HOXA5_1 HOXA5-(Hox-1.3)_transfac_M00023	HOXA5	TRANSFAC	Y
E2F_known1 E2F1_1 E2F_transfac_M00024	E2F1	TRANSFAC	Y
ETS_known2 ELK1_2 Elk-1_transfac_M00025	ELK1	TRANSFAC	Y
MEF2_known2 MEF2A_1 RSRFC4_transfac_M00026	MEF2A	TRANSFAC	Y
ETS_known3 ETS1_1 c-Ets-1(p54)_transfac_M00032	ETS1	TRANSFAC	Y
EP300_known1 EP300_1 p300_transfac_M00033	EP300	TRANSFAC	Y
TP53_1 p53_transfac_M00034	TP53	TRANSFAC	Y
NFE2_known1 NFE2_1 NF-E2_transfac_M00037	NFE2	TRANSFAC	Y
ATF3_known2 CREB1_1 CREB_transfac_M00039	CREB1	TRANSFAC	Y
ATF2_1 ATF2_transfac_M00040	ATF2	TRANSFAC	Y
ATF2_3 ATF2:c-Jun_transfac_M00041	ATF2	TRANSFAC	Y
SOX5_1 SOX5_transfac_M00042	SOX5	TRANSFAC	Y
NFIL3_1 E4BP4_transfac_M00045	NFIL3	TRANSFAC	Y
E2F_known2 E2F1_2 E2F_transfac_M00050	E2F1	TRANSFAC	Y
NFKB_known1 NFKB1_1 NF-kappaB-(p50)_transfac_M00051	NFKB1	TRANSFAC	Y
NFKB_known2 RELA_1 NF-kappaB-(p65)_transfac_M00052	RELA	TRANSFAC	Y
REL_1 c-Rel_transfac_M00053	REL	TRANSFAC	Y
NFKB_known3 NFKB_1 NF-kappaB_transfac_M00054	NFKB	TRANSFAC	Y
MYCN_1 N-Myc_transfac_M00055	MYCN	TRANSFAC	Y
NFIC_1 myogenin-/-NF-1_transfac_M00056	NFIC	TRANSFAC	Y
COMP1_1 COMP1_transfac_M00057	COMP1	TRANSFAC	Y
NHLH1_1 HEN1_transfac_M00058	NHLH1	TRANSFAC	Y
YY1_known1 YY1_1 YY1_transfac_M00059	YY1	TRANSFAC	Y
IRF_known1 IRF1_1 IRF-1_transfac_M00062	IRF1	TRANSFAC	Y
IRF_known2 IRF2_1 IRF-2_transfac_M00063	IRF2	TRANSFAC	Y
TAL1_known1 TAL1_1 Tal-1beta:E47_transfac_M00065	TAL1	TRANSFAC	Y
TAL1_known2 TAL1_2 Tal-1alpha:E47_transfac_M00066	TAL1	TRANSFAC	Y
NHLH1_2 HEN1_transfac_M00068	NHLH1	TRANSFAC	Y
YY1_known2 YY1_2 YY1_transfac_M00069	YY1	TRANSFAC	Y
TAL1_known3 TAL1_3 Tal-1beta:ITF-2_transfac_M00070	TAL1	TRANSFAC	Y
TCF3_2 E47_transfac_M00071	TCF3	TRANSFAC	Y
TFCP2_1 CP2_transfac_M00072	TFCP2	TRANSFAC	Y
GATA_known1 GATA1_1 GATA-1_transfac_M00075	GATA1	TRANSFAC	Y
GATA_known2 GATA2_1 GATA-2_transfac_M00076	GATA2	TRANSFAC	Y
GATA_known3 GATA3_1 GATA-3_transfac_M00077	GATA3	TRANSFAC	Y
RUNX1_2 Evi-1_transfac_M00078	RUNX1	TRANSFAC	Y
RUNX1_3 Evi-1_transfac_M00079	RUNX1	TRANSFAC	Y
RUNX1_4 Evi-1_transfac_M00080	RUNX1	TRANSFAC	Y
RUNX1_5 Evi-1_transfac_M00081	RUNX1	TRANSFAC	Y
RUNX1_6 Evi-1_transfac_M00082	RUNX1	TRANSFAC	Y
MZF1_1 MZF1_transfac_M00083	MZF1	TRANSFAC	Y
MZF1_2 MZF1_transfac_M00084	MZF1	TRANSFAC	Y
ZBTB6_1 ZID_transfac_M00085	ZBTB6	TRANSFAC	Y
IKZF1_1 Ik-1_transfac_M00086	IKZF1	TRANSFAC	Y
IKZF2_1 Ik-2_transfac_M00087	IKZF2	TRANSFAC	Y
IKZF3_1 Ik-3_transfac_M00088	IKZF3	TRANSFAC	Y
CUX1_1 CDP_transfac_M00095	CUX1	TRANSFAC	Y
PBX1_1 Pbx-1_transfac_M00096	PBX1	TRANSFAC	Y
PAX6_1 Pax-6_transfac_M00097	PAX6	TRANSFAC	Y
PAX2_1 Pax-2_transfac_M00098	PAX2	TRANSFAC	Y
PRRX2_1 S8_transfac_M00099	PRRX2	TRANSFAC	Y
CUX1_2 CDP_transfac_M00102	CUX1	TRANSFAC	Y
CUX1_3 CDP-CR1_transfac_M00104	CUX1	TRANSFAC	Y
CUX1_4 CDP-CR3_transfac_M00105	CUX1	TRANSFAC	Y
CUX1_5 CDP-CR3+HD_transfac_M00106	CUX1	TRANSFAC	Y
NFE2L2_1 Nrf-2_transfac_M00108	NFE2L2	TRANSFAC	Y
CEBPB_known1 CEBPB_1 C/EBPbeta_transfac_M00109	CEBPB	TRANSFAC	Y
ATF3_known3 CREB1_2 CREB_transfac_M00113	CREB1	TRANSFAC	Y
ATF3_known4 CREB1_3 Tax/CREB_transfac_M00114	CREB1	TRANSFAC	Y
ATF3_known5 CREB1_4 Tax/CREB_transfac_M00115	CREB1	TRANSFAC	Y
CEBPA_1 C/EBPalpha_transfac_M00116	CEBPA	TRANSFAC	Y
CEBPB_known2 CEBPB_2 C/EBPbeta_transfac_M00117	CEBPB	TRANSFAC	Y
MYC_known1 MYC::MAX_1 c-Myc:Max_transfac_M00118	MYC	TRANSFAC	Y
MYC_known1 MYC::MAX_1 c-Myc:Max_transfac_M00118	MAX	TRANSFAC	Y
MYC_known2 MAX_1 Max_transfac_M00119	MAX	TRANSFAC	Y
MYC_known3 USF_1 USF_transfac_M00121	USF	TRANSFAC	Y
MYC_known4 USF_2 USF_transfac_M00122	USF	TRANSFAC	Y
MYC_known5 MYC::MAX_2 c-Myc:Max_transfac_M00123	MYC	TRANSFAC	Y
MYC_known5 MYC::MAX_2 c-Myc:Max_transfac_M00123	MAX	TRANSFAC	Y
PBX1_2 Pbx-1b_transfac_M00124	PBX1	TRANSFAC	Y
GATA_known4 GATA1_2 GATA-1_transfac_M00126	GATA1	TRANSFAC	Y
GATA_known5 GATA1_3 GATA-1_transfac_M00127	GATA1	TRANSFAC	Y
GATA_known6 GATA1_4 GATA-1_transfac_M00128	GATA1	TRANSFAC	Y
FOXQ1_1 HFH1-(FOXQ1)_transfac_M00129	FOXQ1	TRANSFAC	Y
FOXD3_1 FOXD3_transfac_M00130	FOXD3	TRANSFAC	Y
FOXA_known1 FOXA2_1 HNF3beta_transfac_M00131	FOXA2	TRANSFAC	Y
HNF1_1 HNF1_transfac_M00132	HNF1	TRANSFAC	Y
CCDC6_1 Tst-1_transfac_M00133	CCDC6	TRANSFAC	Y
HNF4_known1 HNF4A_1 HNF4_transfac_M00134	HNF4A	TRANSFAC	Y
POU2F2_known1 POU2F1_1 Oct-1_transfac_M00135	POU2F1	TRANSFAC	Y
POU2F2_known2 POU2F1_2 Oct-1_transfac_M00136	POU2F1	TRANSFAC	Y
POU2F2_known3 POU2F1_3 Oct-1_transfac_M00137	POU2F1	TRANSFAC	Y
POU2F2_known4 POU2F1_4 Oct-1_transfac_M00138	POU2F1	TRANSFAC	Y
AHR_1 AhR_transfac_M00139	AHR	TRANSFAC	Y
IKZF1_2 Lyf-1_transfac_M00141	IKZF1	TRANSFAC	Y
PAX5_known1 PAX5_1 Pax-5_transfac_M00143	PAX5	TRANSFAC	Y
PAX5_known2 PAX5_2 Pax-5_transfac_M00144	PAX5	TRANSFAC	Y
POU3F2_1 Brn-2_transfac_M00145	POU3F2	TRANSFAC	Y
HSF_known1 HSF1_1 HSF1_transfac_M00146	HSF1	TRANSFAC	Y
HSF2_1 HSF2_transfac_M00147	HSF2	TRANSFAC	Y
SRY_1 SRY_transfac_M00148	SRY	TRANSFAC	Y
T_1 Brachyury_transfac_M00150	T	TRANSFAC	Y
SRF_known1 SRF_1 SRF_transfac_M00152	SRF	TRANSFAC	Y
NR2F2_1 ARP-1-(COUP-TF2)_transfac_M00155	NR2F2	TRANSFAC	Y
RORA_1 RORalpha1_transfac_M00156	RORA	TRANSFAC	Y
RORA_2 RORalpha2_transfac_M00157	RORA	TRANSFAC	Y
HNF4_known2 HNF4_1 COUP-TF,-HNF-4_transfac_M00158	HNF4	TRANSFAC	Y
CEBPB_known3 CEBP_1 C/EBP_transfac_M00159	CEBP	TRANSFAC	Y
SRY_2 SRY_transfac_M00160	SRY	TRANSFAC	Y
POU2F2_known5 POU2F1_5 Oct-1_transfac_M00161	POU2F1	TRANSFAC	Y
POU2F2_known6 POU2F1_6 Oct-1_transfac_M00162	POU2F1	TRANSFAC	Y
AP1_known1 AP1_2 AP-1_transfac_M00172	AP1	TRANSFAC	Y
AP1_known2 AP1_3 AP-1_transfac_M00173	AP1	TRANSFAC	Y
AP1_known3 AP1_4 AP-1_transfac_M00174	AP1	TRANSFAC	Y
TFAP4_2 AP-4_transfac_M00175	TFAP4	TRANSFAC	Y
TFAP4_3 AP-4_transfac_M00176	TFAP4	TRANSFAC	Y
ATF3_known6 CREB1_5 CREB_transfac_M00177	CREB1	TRANSFAC	Y
ATF3_known7 CREB1_6 CREB_transfac_M00178	CREB1	TRANSFAC	Y
ATF2_2 ATF2_transfac_M00179	ATF2	TRANSFAC	Y
MYB_2 c-Myb_transfac_M00183	MYB	TRANSFAC	Y
MYOD1_2 MyoD_transfac_M00184	MYOD1	TRANSFAC	Y
NFY_known1 NFY_1 NF-Y_transfac_M00185	NFY	TRANSFAC	Y
SRF_known2 SRF_2 SRF_transfac_M00186	SRF	TRANSFAC	Y
MYC_known6 USF_3 USF_transfac_M00187	USF	TRANSFAC	Y
AP1_known4 AP1_5 AP-1_transfac_M00188	AP1	TRANSFAC	Y
TFAP2_known1 TFAP2_1 AP-2_transfac_M00189	TFAP2	TRANSFAC	Y
CEBPB_known4 CEBP_2 C/EBP_transfac_M00190	CEBP	TRANSFAC	Y
ESRRA_known1 ESR1_1 ER_transfac_M00191	ESR1	TRANSFAC	Y
NR3C1_known1 NR3C1_1 GR_transfac_M00192	NR3C1	TRANSFAC	Y
NFIC_2 NF-1_transfac_M00193	NFIC	TRANSFAC	Y
NFKB_known4 NFKB_2 NF-kappaB_transfac_M00194	NFKB	TRANSFAC	Y
POU2F2_known7 POU2F1_7 Oct-1_transfac_M00195	POU2F1	TRANSFAC	Y
SP1_known2 SP1_2 Sp1_transfac_M00196	SP1	TRANSFAC	Y
AP1_known5 AP1_6 AP-1_transfac_M00199	AP1	TRANSFAC	Y
CEBPB_known5 CEBP_3 C/EBP_transfac_M00201	CEBP	TRANSFAC	Y
GATA_known7 GATA_1 GATA-X_transfac_M00203	GATA	TRANSFAC	Y
NR3C1_known2 NR3C1_2 GR_transfac_M00205	NR3C1	TRANSFAC	Y
HNF1_2 HNF1_transfac_M00206	HNF1	TRANSFAC	Y
NFKB_known5 NFKB_3 NF-kappaB_transfac_M00208	NFKB	TRANSFAC	Y
NFY_known2 NFY_2 NF-Y_transfac_M00209	NFY	TRANSFAC	Y
POU2F2_known8 POU_1 OCT-x_transfac_M00210	POU	TRANSFAC	Y
SEF1_1 SEF-1_transfac_M00214	SEF1	TRANSFAC	Y
SRF_known3 SRF_3 SRF_transfac_M00215	SRF	TRANSFAC	Y
TATA_known1 TBP_1 TATA_transfac_M00216	TBP	TRANSFAC	Y
MYC_known7 USF_4 USF_transfac_M00217	USF	TRANSFAC	Y
SREBP_known1 SREBF1_1 SREBP-1_transfac_M00220	SREBF1	TRANSFAC	Y
SREBP_known2 SREBF1_2 SREBP-1_transfac_M00221	SREBF1	TRANSFAC	Y
HAND1_1 Hand1:E47_transfac_M00222	HAND1	TRANSFAC	Y
STAT_known1 STAT_1 STATx_transfac_M00223	STAT	TRANSFAC	Y
STAT_known2 STAT1_1 STAT1_transfac_M00224	STAT1	TRANSFAC	Y
STAT_known3 STAT3_1 STAT3_transfac_M00225	STAT3	TRANSFAC	Y
MEF2_known3 MYEF2_2 MEF-2_transfac_M00231	MYEF2	TRANSFAC	Y
MEF2_known4 MYEF2_3 MEF-2_transfac_M00232	MYEF2	TRANSFAC	Y
MEF2_known5 MYEF2_4 MEF-2_transfac_M00233	MYEF2	TRANSFAC	Y
AHR::ARNT_1 AhR:Arnt_transfac_M00235	AHR	TRANSFAC	Y
AHR::ARNT_1 AhR:Arnt_transfac_M00235	ARNT	TRANSFAC	Y
ARNT_1 Arnt_transfac_M00236	ARNT	TRANSFAC	Y
AHR::ARNT_2 AhR:Arnt_transfac_M00237	AHR	TRANSFAC	Y
AHR::ARNT_2 AhR:Arnt_transfac_M00237	ARNT	TRANSFAC	Y
NKX2-5_1 Nkx2-5_transfac_M00240	NKX2-5	TRANSFAC	Y
NKX2-5_2 Nkx2-5_transfac_M00241	NKX2-5	TRANSFAC	Y
PPARA_1 PPARalpha:RXRalpha_transfac_M00242	PPARA	TRANSFAC	Y
EGR1_known1 EGR1_1 Egr-1_transfac_M00243	EGR1	TRANSFAC	Y
EGR4_1 NGFI-C_transfac_M00244	EGR4	TRANSFAC	Y
EGR3_1 Egr-3_transfac_M00245	EGR3	TRANSFAC	Y
EGR1_known2 EGR2_1 Egr-2_transfac_M00246	EGR2	TRANSFAC	Y
POU2F2_known9 POU2F1_8 Oct-1_transfac_M00248	POU2F1	TRANSFAC	Y
DDIT3::CEBPA_1 CHOP:C/EBPalpha_transfac_M00249	DDIT3	TRANSFAC	Y
DDIT3::CEBPA_1 CHOP:C/EBPalpha_transfac_M00249	CEBPA	TRANSFAC	Y
GFI1_1 Gfi-1_transfac_M00250	GFI1	TRANSFAC	Y
XBP1_1 XBP-1_transfac_M00251	XBP1	TRANSFAC	Y
TATA_known2 TBP_2 TATA_transfac_M00252	TBP	TRANSFAC	Y
REST_known1 REST_1 NRSF_transfac_M00256	REST	TRANSFAC	Y
RREB1_1 RREB-1_transfac_M00257	RREB1	TRANSFAC	Y
IRF_known3 IRF9_1 ISGF-3_transfac_M00258	IRF9	TRANSFAC	Y
HLF_1 HLF_transfac_M00260	HLF	TRANSFAC	Y
