Motif	Factor	Evidence	Curated
MA1537.1_NR2F1(var.2)	NR2F1	HT-SELEX	Y
MA1538.1_NR2F1(var.3)	NR2F1	HT-SELEX	Y
MA1111.1_NR2F2	NR2F2	ChIP-seq	Y
MA0677.1_Nr2f6	Nr2f6	HT-SELEX	Y
MA0728.1_Nr2f6(var.2)	Nr2f6	HT-SELEX	Y
MA1539.1_NR2F6(var.3)	NR2F6	HT-SELEX	Y
MA0113.3_NR3C1	NR3C1	HT-SELEX	Y
MA0727.1_NR3C2	NR3C2	HT-SELEX	Y
MA1112.2_NR4A1	NR4A1	ChIP-seq	Y
MA0160.1_NR4A2	NR4A2	COMPILED	Y
MA1147.1_NR4A2::RXRA	NR4A2	SMiLE-seq	Y
MA1147.1_NR4A2::RXRA	RXRA	SMiLE-seq	Y
MA1540.1_NR5A1	NR5A1	HT-SELEX	Y
MA0505.1_Nr5a2	Nr5a2	ChIP-seq	Y
MA1541.1_NR6A1	NR6A1	HT-SELEX	Y
MA0506.1_NRF1	NRF1	ChIP-seq	Y
MA0842.2_NRL	NRL	HT-SELEX	Y
MA0826.1_OLIG1	OLIG1	HT-SELEX	Y
MA0678.1_OLIG2	OLIG2	HT-SELEX	Y
MA0827.1_OLIG3	OLIG3	HT-SELEX	Y
MA0679.2_ONECUT1	ONECUT1	ChIP-seq	Y
MA0756.1_ONECUT2	ONECUT2	HT-SELEX	Y
MA0757.1_ONECUT3	ONECUT3	HT-SELEX	Y
MA1542.1_OSR1	OSR1	HT-SELEX	Y
MA1646.1_OSR2	OSR2	ChIP-seq	Y
MA0711.1_OTX1	OTX1	HT-SELEX	Y
MA0712.2_OTX2	OTX2	ChIP-seq	Y
MA1544.1_OVOL1	OVOL1	HT-SELEX	Y
MA1545.1_OVOL2	OVOL2	HT-SELEX	Y
MA0779.1_PAX1	PAX1	HT-SELEX	Y
MA0067.1_Pax2	Pax2	SELEX	Y
MA0780.1_PAX3	PAX3	HT-SELEX	Y
MA1546.1_PAX3(var.2)	PAX3	HT-SELEX	Y
MA0068.2_PAX4	PAX4	HT-SELEX	Y
MA0014.3_PAX5	PAX5	ChIP-seq	Y
MA0069.1_PAX6	PAX6	SELEX	Y
MA0680.1_PAX7	PAX7	HT-SELEX	Y
MA0781.1_PAX9	PAX9	HT-SELEX	Y
MA0070.1_PBX1	PBX1	SELEX	Y
MA1113.2_PBX2	PBX2	ChIP-seq	Y
MA1114.1_PBX3	PBX3	ChIP-seq	Y
MA0132.2_PDX1	PDX1	HT-SELEX	Y
MA0713.1_PHOX2A	PHOX2A	HT-SELEX	Y
MA0681.2_PHOX2B	PHOX2B	ChIP-seq	Y
MA0682.2_PITX1	PITX1	HT-SELEX	Y
MA1547.1_PITX2	PITX2	HT-SELEX	Y
MA0714.1_PITX3	PITX3	HT-SELEX	Y
MA0782.2_PKNOX1	PKNOX1	ChIP-seq	Y
MA0783.1_PKNOX2	PKNOX2	HT-SELEX	Y
MA0163.1_PLAG1	PLAG1	bacterial 1-hybrid	Y
MA1615.1_Plagl1	Plagl1	ChIP-seq	Y
MA1548.1_PLAGL2	PLAGL2	PBM	Y
MA0784.1_POU1F1	POU1F1	HT-SELEX	Y
MA0785.1_POU2F1	POU2F1	HT-SELEX	Y
MA0507.1_POU2F2	POU2F2	ChIP-seq	Y
MA0627.2_POU2F3	POU2F3	ChIP-seq	Y
MA0786.1_POU3F1	POU3F1	HT-SELEX	Y
MA0787.1_POU3F2	POU3F2	HT-SELEX	Y
MA0788.1_POU3F3	POU3F3	HT-SELEX	Y
MA0789.1_POU3F4	POU3F4	HT-SELEX	Y
MA0790.1_POU4F1	POU4F1	HT-SELEX	Y
MA0683.1_POU4F2	POU4F2	HT-SELEX	Y
MA0791.1_POU4F3	POU4F3	HT-SELEX	Y
MA1115.1_POU5F1	POU5F1	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	Pou5f1	ChIP-seq	Y
MA0142.1_Pou5f1::Sox2	Sox2	ChIP-seq	Y
MA0792.1_POU5F1B	POU5F1B	HT-SELEX	Y
MA0628.1_POU6F1	POU6F1	PBM	Y
MA1549.1_POU6F1(var.2)	POU6F1	HT-SELEX	Y
MA0793.1_POU6F2	POU6F2	HT-SELEX	Y
MA1148.1_PPARA::RXRA	PPARA	SMiLE-seq	Y
MA1148.1_PPARA::RXRA	RXRA	SMiLE-seq	Y
MA1550.1_PPARD	PPARD	HT-SELEX	Y
MA0066.1_PPARG	PPARG	SELEX	Y
MA0065.2_Pparg::Rxra	Pparg	ChIP-seq	Y
MA0065.2_Pparg::Rxra	Rxra	ChIP-seq	Y
MA0508.3_PRDM1	PRDM1	ChIP-seq	Y
MA1616.1_Prdm15	Prdm15	ChIP-seq	Y
MA1647.1_PRDM4	PRDM4	ChIP-seq	Y
MA0715.1_PROP1	PROP1	HT-SELEX	Y
MA0794.1_PROX1	PROX1	HT-SELEX	Y
MA0716.1_PRRX1	PRRX1	HT-SELEX	Y
MA0075.3_PRRX2	PRRX2	HT-SELEX	Y
MA1618.1_Ptf1a	Ptf1a	ChIP-seq	Y
MA1619.1_Ptf1a(var.2)	Ptf1a	ChIP-seq	Y
MA1620.1_Ptf1a(var.3)	Ptf1a	ChIP-seq	Y
MA0729.1_RARA	RARA	HT-SELEX	Y
MA0159.1_RARA::RXRA	RARA	COMPILED	Y
MA0159.1_RARA::RXRA	RXRA	COMPILED	Y
MA1149.1_RARA::RXRG	RARA	SMiLE-seq	Y
MA1149.1_RARA::RXRG	RXRG	SMiLE-seq	Y
MA0730.1_RARA(var.2)	RARA	HT-SELEX	Y
MA0857.1_Rarb	Rarb	HT-SELEX	Y
MA0858.1_Rarb(var.2)	Rarb	HT-SELEX	Y
MA1552.1_RARB(var.3)	RARB	HT-SELEX	Y
MA0859.1_Rarg	Rarg	HT-SELEX	Y
MA0860.1_Rarg(var.2)	Rarg	HT-SELEX	Y
MA1553.1_RARG(var.3)	RARG	HT-SELEX	Y
MA0718.1_RAX	RAX	HT-SELEX	Y
MA0717.1_RAX2	RAX2	HT-SELEX	Y
MA1116.1_RBPJ	RBPJ	ChIP-seq	Y
MA1621.1_Rbpjl	Rbpjl	ChIP-seq	Y
MA0101.1_REL	REL	SELEX	Y
MA0107.1_RELA	RELA	SELEX	Y
MA1117.1_RELB	RELB	ChIP-seq	Y
MA0138.2_REST	REST	ChIP-seq	Y
MA0509.2_RFX1	RFX1	ChIP-seq	Y
MA0600.2_RFX2	RFX2	HT-SELEX	Y
MA0798.2_RFX3	RFX3	ChIP-seq	Y
MA0799.1_RFX4	RFX4	HT-SELEX	Y
MA0510.2_RFX5	RFX5	HT-SELEX	Y
MA1554.1_RFX7	RFX7	HT-SELEX	Y
MA0629.1_Rhox11	Rhox11	PBM	Y
MA0719.1_RHOXF1	RHOXF1	HT-SELEX	Y
MA0071.1_RORA	RORA	SELEX	Y
MA0072.1_RORA(var.2)	RORA	SELEX	Y
MA1150.1_RORB	RORB	SMiLE-seq	Y
MA1151.1_RORC	RORC	SMiLE-seq	Y
MA0073.1_RREB1	RREB1	SELEX	Y
MA0002.2_RUNX1	RUNX1	ChIP-seq	Y
MA0511.2_RUNX2	RUNX2	HT-SELEX	Y
MA0684.2_RUNX3	RUNX3	ChIP-seq	Y
MA0512.2_Rxra	Rxra	HT-SELEX	Y
MA0074.1_RXRA::VDR	RXRA	SELEX	Y
MA0074.1_RXRA::VDR	VDR	SELEX	Y
MA0855.1_RXRB	RXRB	HT-SELEX	Y
MA1555.1_RXRB(var.2)	RXRB	HT-SELEX	Y
MA0856.1_RXRG	RXRG	HT-SELEX	Y
MA1556.1_RXRG(var.2)	RXRG	HT-SELEX	Y
MA0743.2_SCRT1	SCRT1	ChIP-seq	Y
MA0744.2_SCRT2	SCRT2	ChIP-seq	Y
MA0630.1_SHOX	SHOX	PBM	Y
MA0720.1_Shox2	Shox2	HT-SELEX	Y
MA1118.1_SIX1	SIX1	ChIP-seq	Y
MA1119.1_SIX2	SIX2	ChIP-seq	Y
MA0631.1_Six3	Six3	PBM	Y
MA1622.1_Smad2::Smad3	Smad2	ChIP-seq	Y
MA1622.1_Smad2::Smad3	Smad3	ChIP-seq	Y
MA0513.1_SMAD2::SMAD3::SMAD4	SMAD2	ChIP-seq	Y
MA0513.1_SMAD2::SMAD3::SMAD4	SMAD3	ChIP-seq	Y
MA0513.1_SMAD2::SMAD3::SMAD4	SMAD4	ChIP-seq	Y
MA0795.1_SMAD3	SMAD3	HT-SELEX	Y
MA1153.1_Smad4	Smad4	SMiLE-seq	Y
MA1557.1_SMAD5	SMAD5	HT-SELEX	Y
MA1558.1_SNAI1	SNAI1	HT-SELEX	Y
MA0745.2_SNAI2	SNAI2	ChIP-seq	Y
MA1559.1_SNAI3	SNAI3	HT-SELEX	Y
MA1560.1_SOHLH2	SOHLH2	HT-SELEX	Y
MA0870.1_Sox1	Sox1	HT-SELEX	Y
MA0442.2_SOX10	SOX10	ChIP-seq	Y
MA0869.1_Sox11	Sox11	HT-SELEX	Y
MA1561.1_SOX12	SOX12	HT-SELEX	Y
MA1120.1_SOX13	SOX13	ChIP-seq	Y
MA1562.1_SOX14	SOX14	HT-SELEX	Y
MA1152.1_SOX15	SOX15	SMiLE-seq	Y
MA0078.1_Sox17	Sox17	SELEX	Y
MA1563.1_SOX18	SOX18	HT-SELEX	Y
MA0143.4_SOX2	SOX2	ChIP-seq	Y
MA0866.1_SOX21	SOX21	HT-SELEX	Y
MA0514.1_Sox3	Sox3	ChIP-seq	Y
MA0867.2_SOX4	SOX4	HT-SELEX	Y
MA0087.1_Sox5	Sox5	SELEX	Y
MA0515.1_Sox6	Sox6	ChIP-seq	Y
MA0868.2_SOX8	SOX8	HT-SELEX	Y
MA0077.1_SOX9	SOX9	SELEX	Y
MA0079.4_SP1	SP1	HT-SELEX	Y
MA0516.2_SP2	SP2	HT-SELEX	Y
MA0746.2_SP3	SP3	HT-SELEX	Y
MA0685.1_SP4	SP4	HT-SELEX	Y
MA0747.1_SP8	SP8	HT-SELEX	Y
MA1564.1_SP9	SP9	HT-SELEX	Y
MA0686.1_SPDEF	SPDEF	HT-SELEX	Y
MA0080.5_SPI1	SPI1	ChIP-seq	Y
MA0081.2_SPIB	SPIB	ChIP-seq	Y
MA0687.1_SPIC	SPIC	HT-SELEX	Y
MA0111.1_Spz1	Spz1	SELEX	Y
MA0595.1_SREBF1	SREBF1	ChIP-seq	Y
MA0829.2_SREBF1(var.2)	SREBF1	ChIP-seq	Y
MA0596.1_SREBF2	SREBF2	ChIP-seq	Y
MA0828.1_SREBF2(var.2)	SREBF2	HT-SELEX	Y
MA0083.3_SRF	SRF	HT-SELEX	Y
MA0084.1_SRY	SRY	SELEX	Y
MA0137.3_STAT1	STAT1	ChIP-seq	Y
MA0517.1_STAT1::STAT2	STAT1	ChIP-seq	Y
MA0517.1_STAT1::STAT2	STAT2	ChIP-seq	Y
MA1623.1_Stat2	Stat2	ChIP-seq	Y
MA0144.2_STAT3	STAT3	ChIP-seq	Y
MA0518.1_Stat4	Stat4	ChIP-seq	Y
MA1624.1_Stat5a	Stat5a	ChIP-seq	Y
MA0519.1_Stat5a::Stat5b	Stat5a	ChIP-seq	Y
MA0519.1_Stat5a::Stat5b	Stat5b	ChIP-seq	Y
MA1625.1_Stat5b	Stat5b	ChIP-seq	Y
MA0520.1_Stat6	Stat6	ChIP-seq	Y
MA0091.1_TAL1::TCF3	TAL1	SELEX	Y
MA0091.1_TAL1::TCF3	TCF3	SELEX	Y
MA0108.2_TBP	TBP		Y
MA0802.1_TBR1	TBR1	HT-SELEX	Y
MA0805.1_TBX1	TBX1	HT-SELEX	Y
MA0803.1_TBX15	TBX15	HT-SELEX	Y
MA1565.1_TBX18	TBX18	HT-SELEX	Y
MA0804.1_TBX19	TBX19	HT-SELEX	Y
MA0688.1_TBX2	TBX2	HT-SELEX	Y
MA0689.1_TBX20	TBX20	HT-SELEX	Y
MA0690.1_TBX21	TBX21	HT-SELEX	Y
MA1566.1_TBX3	TBX3	HT-SELEX	Y
MA0806.1_TBX4	TBX4	HT-SELEX	Y
MA0807.1_TBX5	TBX5	HT-SELEX	Y
MA1567.1_TBX6	TBX6	HT-SELEX	Y
MA0009.2_TBXT	TBXT	HT-SELEX	Y
MA0521.1_Tcf12	Tcf12	ChIP-seq	Y
MA1648.1_TCF12(var.2)	TCF12	ChIP-seq	Y
MA0832.1_Tcf21	Tcf21	HT-SELEX	Y
MA1568.1_TCF21(var.2)	TCF21	HT-SELEX	Y
MA0522.3_TCF3	TCF3	ChIP-seq	Y
MA0830.2_TCF4	TCF4	ChIP-seq	Y
MA0769.2_TCF7	TCF7	ChIP-seq	Y
MA1421.1_TCF7L1	TCF7L1	HT-SELEX	Y
MA0523.1_TCF7L2	TCF7L2	ChIP-seq	Y
MA0632.2_TCFL5	TCFL5	HT-SELEX	Y
MA0090.3_TEAD1	TEAD1	ChIP-seq	Y
MA1121.1_TEAD2	TEAD2	ChIP-seq	Y
MA0808.1_TEAD3	TEAD3	HT-SELEX	Y
MA0809.2_TEAD4	TEAD4	ChIP-seq	Y
MA0843.1_TEF	TEF	HT-SELEX	Y
MA0003.4_TFAP2A	TFAP2A	ChIP-seq	Y
MA0810.1_TFAP2A(var.2)	TFAP2A	HT-SELEX	Y
MA0872.1_TFAP2A(var.3)	TFAP2A	HT-SELEX	Y
MA0811.1_TFAP2B	TFAP2B	HT-SELEX	Y
MA0812.1_TFAP2B(var.2)	TFAP2B	HT-SELEX	Y
MA0813.1_TFAP2B(var.3)	TFAP2B	HT-SELEX	Y
MA0524.2_TFAP2C	TFAP2C	HT-SELEX	Y
MA0814.2_TFAP2C(var.2)	TFAP2C	ChIP-seq	Y
MA0815.1_TFAP2C(var.3)	TFAP2C	HT-SELEX	Y
MA1569.1_TFAP2E	TFAP2E	HT-SELEX	Y
MA0691.1_TFAP4	TFAP4	HT-SELEX	Y
MA1570.1_TFAP4(var.2)	TFAP4	HT-SELEX	Y
MA0145.3_TFCP2	TFCP2	HT-SELEX	Y
MA1122.1_TFDP1	TFDP1	ChIP-seq	Y
MA0831.2_TFE3	TFE3	SMiLE-seq	Y
MA0692.1_TFEB	TFEB	HT-SELEX	Y
MA0871.2_TFEC	TFEC	HT-SELEX	Y
MA0796.1_TGIF1	TGIF1	HT-SELEX	Y
MA0797.1_TGIF2	TGIF2	HT-SELEX	Y
MA1571.1_TGIF2LX	TGIF2LX	HT-SELEX	Y
MA1572.1_TGIF2LY	TGIF2LY	HT-SELEX	Y
MA0597.1_THAP1	THAP1	ChIP-seq	Y
MA1573.1_THAP11	THAP11	ChIP-seq	Y
MA1574.1_THRB	THRB	HT-SELEX	Y
MA1575.1_THRB(var.2)	THRB	HT-SELEX	Y
MA1576.1_THRB(var.3)	THRB	HT-SELEX	Y
MA1577.1_TLX2	TLX2	HT-SELEX	Y
MA0106.3_TP53	TP53	HT-SELEX	Y
MA0525.2_TP63	TP63	HT-SELEX	Y
MA0861.1_TP73	TP73	HT-SELEX	Y
MA1123.2_TWIST1	TWIST1	ChIP-seq	Y
MA0633.1_Twist2	Twist2	PBM	Y
MA0721.1_UNCX	UNCX	HT-SELEX	Y
MA0093.3_USF1	USF1	ChIP-seq	Y
MA0526.3_USF2	USF2	ChIP-seq	Y
MA0722.1_VAX1	VAX1	HT-SELEX	Y
MA0723.1_VAX2	VAX2	HT-SELEX	Y
MA0693.2_VDR	VDR	SMiLE-seq	Y
MA0724.1_VENTX	VENTX	HT-SELEX	Y
MA1578.1_VEZF1	VEZF1	PBM	Y
MA0725.1_VSX1	VSX1	HT-SELEX	Y
MA0726.1_VSX2	VSX2	HT-SELEX	Y
MA1627.1_Wt1	Wt1	ChIP-seq	Y
MA0844.1_XBP1	XBP1	HT-SELEX	Y
MA0095.2_YY1	YY1	ChIP-seq	Y
MA0748.2_YY2	YY2	ChIP-seq	Y
MA0749.1_ZBED1	ZBED1	HT-SELEX	Y
MA1649.1_ZBTB12	ZBTB12	ChIP-seq	Y
MA1650.1_ZBTB14	ZBTB14	ChIP-seq	Y
MA0698.1_ZBTB18	ZBTB18	HT-SELEX	Y
MA1579.1_ZBTB26	ZBTB26	ChIP-seq	Y
MA1580.1_ZBTB32	ZBTB32	HT-SELEX	Y
MA0527.1_ZBTB33	ZBTB33	ChIP-seq	Y
MA1581.1_ZBTB6	ZBTB6	ChIP-seq	Y
MA0750.2_ZBTB7A	ZBTB7A	ChIP-seq	Y
MA0694.1_ZBTB7B	ZBTB7B	HT-SELEX	Y
MA0695.1_ZBTB7C	ZBTB7C	HT-SELEX	Y
MA0103.3_ZEB1	ZEB1	ChIP-seq	Y
MA1651.1_ZFP42	ZFP42	ChIP-seq	Y
MA1583.1_ZFP57	ZFP57	ChIP-seq	Y
MA0146.2_Zfx	Zfx	ChIP-seq	Y
MA0696.1_ZIC1	ZIC1	HT-SELEX	Y
MA1628.1_Zic1::Zic2	Zic1	ChIP-seq	Y
MA1628.1_Zic1::Zic2	Zic2	ChIP-seq	Y
MA1629.1_Zic2	Zic2	ChIP-seq	Y
MA0697.1_ZIC3	ZIC3	HT-SELEX	Y
MA0751.1_ZIC4	ZIC4	HT-SELEX	Y
MA1584.1_ZIC5	ZIC5	HT-SELEX	Y
MA1585.1_ZKSCAN1	ZKSCAN1	ChIP-seq	Y
MA1652.1_ZKSCAN5	ZKSCAN5	ChIP-seq	Y
MA1587.1_ZNF135	ZNF135	ChIP-seq	Y
MA1588.1_ZNF136	ZNF136	ChIP-seq	Y
MA1589.1_ZNF140	ZNF140	ChIP-seq	Y
MA0088.2_ZNF143	ZNF143	HT-SELEX	Y
MA1653.1_ZNF148	ZNF148	ChIP-seq	Y
MA1654.1_ZNF16	ZNF16	ChIP-seq	Y
MA1124.1_ZNF24	ZNF24	ChIP-seq	Y
MA0528.2_ZNF263	ZNF263	ChIP-seq	Y
MA1592.1_ZNF274	ZNF274	HT-SELEX	Y
MA1630.1_Znf281	Znf281	ChIP-seq	Y
MA1154.1_ZNF282	ZNF282	HT-SELEX	Y
MA1593.1_ZNF317	ZNF317	ChIP-seq	Y
MA1655.1_ZNF341	ZNF341	ChIP-seq	Y
MA0130.1_ZNF354C	ZNF354C	SELEX	Y
MA1594.1_ZNF382	ZNF382	ChIP-seq	Y
MA1125.1_ZNF384	ZNF384	ChIP-seq	Y
MA0752.1_ZNF410	ZNF410	HT-SELEX	Y
MA0116.1_Znf423	Znf423	SELEX	Y
MA1656.1_ZNF449	ZNF449	ChIP-seq	Y
MA1596.1_ZNF460	ZNF460	ChIP-seq	Y
MA1597.1_ZNF528	ZNF528	ChIP-seq	Y
MA1657.1_ZNF652	ZNF652	ChIP-seq	Y
MA1599.1_ZNF682	ZNF682	ChIP-seq	Y
MA1600.1_ZNF684	ZNF684	HT-SELEX	Y
MA0753.2_ZNF740	ZNF740	HT-SELEX	Y
MA1601.1_ZNF75D	ZNF75D	ChIP-seq	Y
MA1602.1_ZSCAN29	ZSCAN29	ChIP-seq	Y
MA1155.1_ZSCAN4	ZSCAN4	HT-SELEX	Y
UN0305.1_ADNP	ADNP	ChIP-seq	N
UN0110.1_ATF6B	ATF6B	HT-SELEX	N
UN0111.1_ATF6B(var.2)	ATF6B	HT-SELEX	N
UN0112.1_ATF6B(var.3)	ATF6B	HT-SELEX	N
UN0113.1_BBX	BBX	HT-SELEX	N
UN0114.1_BCL11B	BCL11B	HT-SELEX	N
UN0306.1_DACH1	DACH1	ChIP-seq	N
UN0251.1_Ddit3	Ddit3	ChIP-seq	N
UN0115.1_DMRTA1	DMRTA1	HT-SELEX	N
UN0252.1_Dmrtb1	Dmrtb1	ChIP-seq	N
UN0116.1_DPF1	DPF1	ChIP-seq	N
UN0118.1_ELK4	ELK4	HT-SELEX	N
UN0307.1_EOMES	EOMES	ChIP-seq	N
UN0308.1_ESR2	ESR2	ChIP-seq	N
UN0119.1_ETV7	ETV7	HT-SELEX	N
UN0120.1_ETV7(var.2)	ETV7	HT-SELEX	N
UN0121.1_FEZF1	FEZF1	ChIP-seq	N
UN0122.1_FOSB	FOSB	HT-SELEX	N
UN0123.1_FOXR2	FOXR2	HT-SELEX	N
UN0309.1_HHEX	HHEX	ChIP-seq	N
UN0310.1_HMGXB4	HMGXB4	ChIP-seq	N
UN0124.1_HOXB1	HOXB1	HT-SELEX	N
UN0125.1_HSF5	HSF5	HT-SELEX	N
UN0127.1_HSFY1	HSFY1	HT-SELEX	N
UN0129.1_HSFY2	HSFY2	HT-SELEX	N
UN0130.1_IRX3	IRX3	HT-SELEX	N
UN0253.1_Lyl1	Lyl1	ChIP-seq	N
UN0131.1_MESP2	MESP2	HT-SELEX	N
UN0132.1_MYNN	MYNN	ChIP-seq	N
UN0383.1_Nanog	Nanog	ChIP-seq	N
UN0257.1_Nkx6-1	Nkx6-1	ChIP-seq	N
UN0133.1_PAX8	PAX8	HT-SELEX	N
UN0270.1_PHF21A	PHF21A	PBM	N
UN0260.1_Prdm9	Prdm9	ChIP-seq	N
UN0261.1_Rfx6	Rfx6	ChIP-seq	N
UN0134.1_RHOXF2	RHOXF2	HT-SELEX	N
UN0262.1_Sall4	Sall4	ChIP-seq	N
UN0135.1_SKOR1	SKOR1	HT-SELEX	N
UN0136.1_SKOR2	SKOR2	HT-SELEX	N
UN0263.1_Smad1	Smad1	ChIP-seq	N
UN0137.1_SOX7	SOX7	HT-SELEX	N
UN0264.1_Sp7	Sp7	ChIP-seq	N
UN0138.1_TLX3	TLX3	HT-SELEX	N
UN0139.1_YBX1	YBX1	HT-SELEX	N
UN0384.1_Zbtb17	Zbtb17	ChIP-seq	N
UN0311.1_ZBTB2	ZBTB2	ChIP-seq	N
UN0143.1_ZBTB20	ZBTB20	HT-SELEX	N
UN0144.1_ZBTB22	ZBTB22	HT-SELEX	N
UN0145.1_ZBTB37	ZBTB37	HT-SELEX	N
UN0146.1_ZBTB40	ZBTB40	ChIP-seq	N
UN0312.1_ZBTB42	ZBTB42	ChIP-seq	N
UN0148.1_ZBTB43	ZBTB43	HT-SELEX	N
UN0149.1_ZBTB44	ZBTB44	PBM	N
UN0150.1_ZBTB45	ZBTB45	HT-SELEX	N
UN0151.1_ZFP1	ZFP1	HT-SELEX	N
UN0152.1_ZFP28	ZFP28	ChIP-seq	N
UN0153.1_ZFP3	ZFP3	ChIP-seq	N
UN0154.1_ZFP41	ZFP41	HT-SELEX	N
UN0155.1_ZFP64	ZFP64	ChIP-seq	N
UN0156.1_ZFP69	ZFP69	ChIP-seq	N
UN0313.1_ZFP91	ZFP91	ChIP-seq	N
UN0157.1_ZIM3	ZIM3	ChIP-seq	N
UN0158.1_ZNF10	ZNF10	ChIP-seq	N
UN0159.1_ZNF100	ZNF100	ChIP-seq	N
UN0160.1_ZNF101	ZNF101	ChIP-seq	N
UN0161.1_ZNF12	ZNF12	HT-SELEX	N
UN0314.1_ZNF133	ZNF133	ChIP-seq	N
UN0162.1_ZNF134	ZNF134	ChIP-seq	N
UN0163.1_ZNF141	ZNF141	ChIP-seq	N
UN0315.1_ZNF141	ZNF141	ChIP-seq	N
UN0316.1_ZNF146	ZNF146	ChIP-seq	N
UN0164.1_ZNF174	ZNF174	HT-SELEX	N
UN0165.1_ZNF177	ZNF177	HT-SELEX	N
UN0317.1_ZNF18	ZNF18	ChIP-seq	N
UN0318.1_ZNF189	ZNF189	ChIP-seq	N
UN0167.1_ZNF23	ZNF23	HT-SELEX	N
UN0168.1_ZNF248	ZNF248	ChIP-seq	N
UN0169.1_ZNF254	ZNF254	ChIP-seq	N
UN0170.1_ZNF257	ZNF257	ChIP-seq	N
UN0171.1_ZNF260	ZNF260	ChIP-seq	N
UN0172.1_ZNF276	ZNF276	HT-SELEX	N
UN0173.1_ZNF28	ZNF28	ChIP-seq	N
UN0174.1_ZNF284	ZNF284	ChIP-seq	N
UN0175.1_ZNF296	ZNF296	HT-SELEX	N
UN0176.1_ZNF304	ZNF304	ChIP-seq	N
UN0319.1_ZNF316	ZNF316	ChIP-seq	N
UN0177.1_ZNF32	ZNF32	HT-SELEX	N
UN0179.1_ZNF322	ZNF322	ChIP-seq	N
UN0320.1_ZNF329	ZNF329	ChIP-seq	N
UN0321.1_ZNF331	ZNF331	ChIP-seq	N
UN0183.1_ZNF343	ZNF343	HT-SELEX	N
UN0184.1_ZNF345	ZNF345	HT-SELEX	N
UN0185.1_ZNF385D	ZNF385D	HT-SELEX	N
UN0186.1_ZNF396	ZNF396	HT-SELEX	N
UN0322.1_ZNF417	ZNF417	ChIP-seq	N
UN0323.1_ZNF425	ZNF425	ChIP-seq	N
UN0187.1_ZNF429	ZNF429	ChIP-seq	N
UN0188.1_ZNF430	ZNF430	ChIP-seq	N
UN0269.1_Znf431	Znf431	ChIP-seq	N
UN0189.1_ZNF436	ZNF436	ChIP-seq	N
UN0324.1_ZNF436	ZNF436	ChIP-seq	N
UN0190.1_ZNF441	ZNF441	ChIP-seq	N
UN0191.1_ZNF444	ZNF444	HT-SELEX	N
UN0325.1_ZNF45	ZNF45	ChIP-seq	N
UN0192.1_ZNF454	ZNF454	HT-SELEX	N
UN0193.1_ZNF454	ZNF454	HT-SELEX	N
UN0326.1_ZNF467	ZNF467	ChIP-seq	N
UN0327.1_ZNF468	ZNF468	ChIP-seq	N
UN0196.1_ZNF479	ZNF479	ChIP-seq	N
UN0328.1_ZNF479	ZNF479	ChIP-seq	N
UN0197.1_ZNF490	ZNF490	ChIP-seq	N
UN0329.1_ZNF490	ZNF490	ChIP-seq	N
UN0198.1_ZNF506	ZNF506	ChIP-seq	N
UN0330.1_ZNF513	ZNF513	ChIP-seq	N
UN0199.1_ZNF518A	ZNF518A	ChIP-seq	N
UN0331.1_ZNF519	ZNF519	ChIP-seq	N
UN0200.1_ZNF524	ZNF524	HT-SELEX	N
UN0201.1_ZNF525	ZNF525	ChIP-seq	N
UN0332.1_ZNF534	ZNF534	ChIP-seq	N
UN0333.1_ZNF548	ZNF548	ChIP-seq	N
UN0334.1_ZNF549	ZNF549	ChIP-seq	N
UN0204.1_ZNF565	ZNF565	ChIP-seq	N
UN0205.1_ZNF580	ZNF580	HT-SELEX	N
UN0206.1_ZNF580	ZNF580	HT-SELEX	N
UN0207.1_ZNF585B	ZNF585B	ChIP-seq	N
UN0335.1_ZNF596	ZNF596	ChIP-seq	N
UN0208.1_ZNF597	ZNF597	HT-SELEX	N
UN0209.1_ZNF610	ZNF610	ChIP-seq	N
UN0210.1_ZNF623	ZNF623	ChIP-seq	N
UN0211.1_ZNF660	ZNF660	HT-SELEX	N
UN0336.1_ZNF671	ZNF671	ChIP-seq	N
UN0212.1_ZNF675	ZNF675	ChIP-seq	N
UN0337.1_ZNF677	ZNF677	ChIP-seq	N
UN0338.1_ZNF680	ZNF680	ChIP-seq	N
UN0213.1_ZNF704	ZNF704	HT-SELEX	N
UN0214.1_ZNF707	ZNF707	ChIP-seq	N
UN0339.1_ZNF708	ZNF708	ChIP-seq	N
UN0216.1_ZNF713	ZNF713	HT-SELEX	N
UN0217.1_ZNF713	ZNF713	HT-SELEX	N
UN0218.1_ZNF750	ZNF750	ChIP-seq	N
UN0340.1_ZNF75A	ZNF75A	ChIP-seq	N
UN0219.1_ZNF75A	ZNF75A	HT-SELEX	N
UN0221.1_ZNF76	ZNF76	HT-SELEX	N
UN0222.1_ZNF765	ZNF765	ChIP-seq	N
UN0223.1_ZNF766	ZNF766	ChIP-seq	N
UN0341.1_ZNF768	ZNF768	ChIP-seq	N
UN0225.1_ZNF770	ZNF770	ChIP-seq	N
UN0226.1_ZNF771	ZNF771	HT-SELEX	N
UN0227.1_ZNF780A	ZNF780A	ChIP-seq	N
UN0228.1_ZNF781	ZNF781	ChIP-seq	N
UN0229.1_ZNF784	ZNF784	HT-SELEX	N
