Motif	Factor	Evidence	Curated
MA1088.1_WRKY48	WRKY48	PBM	Y
MA1317.1_WRKY50	WRKY50	DAP-seq	Y
MA1305.1_WRKY55	WRKY55	DAP-seq	Y
MA1089.1_WRKY57	WRKY57	PBM	Y
MA1304.1_WRKY59	WRKY59	DAP-seq	Y
MA1300.1_WRKY6	WRKY6	DAP-seq	Y
MA1090.1_WRKY60	WRKY60	PBM	Y
MA1091.1_WRKY62	WRKY62	PBM	Y
MA1092.1_WRKY63	WRKY63	PBM	Y
MA1302.1_WRKY65	WRKY65	DAP-seq	Y
MA1313.1_WRKY7	WRKY7	DAP-seq	Y
MA1308.1_WRKY70	WRKY70	DAP-seq	Y
MA1316.1_WRKY71	WRKY71	DAP-seq	Y
MA1093.1_WRKY75	WRKY75	PBM	Y
MA1094.1_WRKY8	WRKY8	PBM	Y
MA0589.1_ZAP1	ZAP1	SELEX	Y
MA1329.2_ZHD1	ZHD1	DAP-seq	Y
MA1213.1_ZHD3	ZHD3	DAP-seq	Y
MA1326.1_ZHD5	ZHD5	DAP-seq	Y
MA1330.1_ZHD6	ZHD6	DAP-seq	Y
UN0342.1_ANAC016	ANAC016	DAP-seq	N
UN0343.1_ANAC020	ANAC020	DAP-seq	N
UN0344.1_ANAC028	ANAC028	DAP-seq	N
UN0345.1_ANAC038	ANAC038	DAP-seq	N
UN0346.1_ANAC057	ANAC057	DAP-seq	N
UN0347.1_ANAC075	ANAC075	DAP-seq	N
UN0348.1_ANAC076	ANAC076	DAP-seq	N
UN0349.1_ANAC096	ANAC096	DAP-seq	N
UN0350.1_ANAC103	ANAC103	DAP-seq	N
UN0351.1_ARID6	ARID6	DAP-seq	N
UN0352.1_ASIL2	ASIL2	DAP-seq	N
UN0079.1_AT1G14600	AT1G14600	PBM	N
UN0353.1_AT3G11100	AT3G11100	DAP-seq	N
UN0354.1_AT3G42860	AT3G42860	DAP-seq	N
UN0355.1_AT3G49930	AT3G49930	DAP-seq	N
UN0356.1_AT5G05550	AT5G05550	DAP-seq	N
UN0357.1_AT5G23930	AT5G23930	DAP-seq	N
UN0358.1_ATMYB13	ATMYB13	DAP-seq	N
UN0359.1_BHLH28	BHLH28	DAP-seq	N
UN0360.1_CDF5	CDF5	DAP-seq	N
UN0275.1_CEG01538.1	CEG01538.1	PBM	N
UN0361.1_E2FD	E2FD	DAP-seq	N
UN0362.1_EICBP-B	EICBP-B	DAP-seq	N
UN0363.1_ERF003	ERF003	DAP-seq	N
UN0364.1_ERF011	ERF011	DAP-seq	N
UN0365.1_GT-2	GT-2	DAP-seq	N
UN0366.1_MYB107	MYB107	DAP-seq	N
UN0367.1_MYB58	MYB58	DAP-seq	N
UN0368.1_MYB99	MYB99	DAP-seq	N
UN0369.1_NAC004	NAC004	DAP-seq	N
UN0370.1_NAC007	NAC007	DAP-seq	N
UN0371.1_NAC010	NAC010	DAP-seq	N
UN0372.1_NAC031	NAC031	DAP-seq	N
UN0373.1_NAC035	NAC035	DAP-seq	N
UN0374.1_NAC037	NAC037	DAP-seq	N
UN0375.1_NAC045	NAC045	DAP-seq	N
UN0376.1_NAC053	NAC053	DAP-seq	N
UN0377.1_NAC101	NAC101	DAP-seq	N
UN0382.1_NAC105	NAC105	DAP-seq	N
UN0378.1_NAC68	NAC68	DAP-seq	N
UN0080.1_PHL3	PHL3	PBM	N
UN0001.1_PK00315.1	PK00315.1	PBM	N
UN0002.1_PK01144.1	PK01144.1	PBM	N
UN0003.1_PK01630.1	PK01630.1	PBM	N
UN0005.1_PK03025.1	PK03025.1	PBM	N
UN0006.1_PK03576.1	PK03576.1	PBM	N
UN0007.1_PK03929.1	PK03929.1	PBM	N
UN0008.1_PK04914.1	PK04914.1	PBM	N
UN0010.1_PK05432.1	PK05432.1	PBM	N
UN0011.1_PK05451.1	PK05451.1	PBM	N
UN0013.1_PK05732.1	PK05732.1	PBM	N
UN0015.1_PK06517.1	PK06517.1	PBM	N
UN0016.1_PK07031.1	PK07031.1	PBM	N
UN0017.1_PK07402.1	PK07402.1	PBM	N
UN0018.1_PK07741.1	PK07741.1	PBM	N
UN0019.1_PK07858.1	PK07858.1	PBM	N
UN0020.1_PK07924.1	PK07924.1	PBM	N
UN0021.1_PK08602.1	PK08602.1	PBM	N
UN0022.1_PK09021.1	PK09021.1	PBM	N
UN0025.1_PK09702.1	PK09702.1	PBM	N
UN0026.1_PK10344.1	PK10344.1	PBM	N
UN0027.1_PK10955.1	PK10955.1	PBM	N
UN0029.1_PK12011.1	PK12011.1	PBM	N
UN0030.1_PK12240.1	PK12240.1	PBM	N
UN0032.1_PK13314.1	PK13314.1	PBM	N
UN0034.1_PK14653.1	PK14653.1	PBM	N
UN0036.1_PK15337.1	PK15337.1	PBM	N
UN0037.1_PK15505.1	PK15505.1	PBM	N
UN0038.1_PK16335.1	PK16335.1	PBM	N
UN0039.1_PK16340.1	PK16340.1	PBM	N
UN0040.1_PK17878.1	PK17878.1	PBM	N
UN0041.1_PK18009.1	PK18009.1	PBM	N
UN0042.1_PK18401.1	PK18401.1	PBM	N
UN0043.1_PK18474.1	PK18474.1	PBM	N
UN0044.1_PK19166.1	PK19166.1	PBM	N
UN0046.1_PK19363.1	PK19363.1	PBM	N
UN0047.1_PK19621.1	PK19621.1	PBM	N
UN0048.1_PK19717.1	PK19717.1	PBM	N
UN0049.1_PK20225.1	PK20225.1	PBM	N
UN0050.1_PK20317.1	PK20317.1	PBM	N
UN0051.1_PK20392.1	PK20392.1	PBM	N
UN0054.1_PK20543.1	PK20543.1	PBM	N
UN0055.1_PK20555.1	PK20555.1	PBM	N
UN0056.1_PK20942.1	PK20942.1	PBM	N
UN0057.1_PK21166.1	PK21166.1	PBM	N
UN0058.1_PK21687.1	PK21687.1	PBM	N
UN0059.1_PK23009.1	PK23009.1	PBM	N
UN0060.1_PK23763.1	PK23763.1	PBM	N
UN0061.1_PK23964.1	PK23964.1	PBM	N
UN0063.1_PK24205.1	PK24205.1	PBM	N
UN0064.1_PK24580.1	PK24580.1	PBM	N
UN0067.1_PK25034.1	PK25034.1	PBM	N
UN0068.1_PK25870.1	PK25870.1	PBM	N
UN0070.1_PK26523.1	PK26523.1	PBM	N
UN0072.1_PK27085.1	PK27085.1	PBM	N
UN0073.1_PK27109.1	PK27109.1	PBM	N
UN0074.1_PK27149.1	PK27149.1	PBM	N
UN0075.1_PK27213.1	PK27213.1	PBM	N
UN0076.1_PK27683.1	PK27683.1	PBM	N
UN0077.1_PK27693.1	PK27693.1	PBM	N
UN0078.1_PK28187.1	PK28187.1	PBM	N
UN0276.1_PNRC2	PNRC2	PBM	N
UN0379.1_S1FA3	S1FA3	DAP-seq	N
UN0380.1_SMB	SMB	DAP-seq	N
UN0381.1_ZAT6	ZAT6	DAP-seq	N
